,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
155,002555.SZ,20221101,14.49,14.9,14.28,14.87,14.49,0.38,2.6225,279797.21,409767.841
154,002555.SZ,20221102,15.3,15.73,15.27,15.32,14.87,0.45,3.0262,655292.87,1013657.359
153,002555.SZ,20221103,15.04,15.15,14.86,14.98,15.32,-0.34,-2.2193,304528.11,456721.186
152,002555.SZ,20221104,14.98,15.52,14.96,15.42,14.98,0.44,2.9372,325350.82,496846.049
151,002555.SZ,20221107,15.3,15.8,15.23,15.58,15.42,0.16,1.0376,351347.94,545640.837
150,002555.SZ,20221108,15.54,15.67,15.34,15.45,15.58,-0.13,-0.8344,190523.33,293955.221
149,002555.SZ,20221109,15.37,15.53,15.25,15.25,15.45,-0.2,-1.2945,165071.53,253464.862
148,002555.SZ,20221110,15.09,15.58,15.09,15.48,15.25,0.23,1.5082,254289.33,391733.683
147,002555.SZ,20221111,15.89,16.09,15.61,15.74,15.48,0.26,1.6796,493022.33,780562.563
146,002555.SZ,20221114,16.19,16.46,15.97,16.25,15.74,0.51,3.2402,476703.44,773710.167
145,002555.SZ,20221115,16.1,16.56,16.05,16.45,16.25,0.2,1.2308,333986.32,544471.512
144,002555.SZ,20221116,16.65,17.21,16.54,16.85,16.45,0.4,2.4316,498262.71,842469.481
143,002555.SZ,20221117,17.91,18.54,17.57,18.54,16.85,1.69,10.0297,1230101.7,2231145.552
142,002555.SZ,20221118,18.94,19.9,18.47,18.49,18.54,-0.05,-0.2697,1425540.05,2728731.75
141,002555.SZ,20221121,18.27,18.78,17.71,17.88,18.49,-0.61,-3.2991,671544.74,1209192.62
140,002555.SZ,20221122,17.77,17.94,17.34,17.38,17.88,-0.5,-2.7964,452919.42,796868.985
139,002555.SZ,20221123,17.46,17.93,17.17,17.78,17.38,0.4,2.3015,520834.45,914932.034
138,002555.SZ,20221124,17.59,17.75,17.38,17.39,17.78,-0.39,-2.1935,261021.62,457471.922
137,002555.SZ,20221125,17.25,17.85,17.2,17.61,17.39,0.22,1.2651,282726.51,495140.152
136,002555.SZ,20221128,17.16,17.33,16.98,17.14,17.61,-0.47,-2.6689,300493.69,514646.909
135,002555.SZ,20221129,17.16,17.72,16.99,17.4,17.14,0.26,1.5169,386496.59,668867.518
134,002555.SZ,20221130,17.4,18.05,17.37,17.68,17.4,0.28,1.6092,422695.34,751317.779
133,002555.SZ,20221201,17.98,18.07,17.47,17.51,17.68,-0.17,-0.9615,332046.02,587060.687
132,002555.SZ,20221202,17.59,17.79,17.49,17.49,17.51,-0.02,-0.1142,205594.9,361891.139
131,002555.SZ,20221205,17.62,17.9,17.55,17.86,17.49,0.37,2.1155,347857.76,617306.165
130,002555.SZ,20221206,17.71,18.23,17.52,17.58,17.86,-0.28,-1.5677,328319.52,585362.409
129,002555.SZ,20221207,17.51,17.85,17.4,17.62,17.58,0.04,0.2275,241169.42,425431.61
128,002555.SZ,20221208,17.59,17.6,17.21,17.46,17.62,-0.16,-0.9081,243748.03,423740.023
127,002555.SZ,20221209,17.41,17.48,17.05,17.36,17.46,-0.1,-0.5727,294044.21,507144.519
126,002555.SZ,20221212,17.29,17.53,17.11,17.12,17.36,-0.24,-1.3825,191234.71,329419.018
125,002555.SZ,20221213,17.1,17.64,17,17.45,17.12,0.33,1.9276,320674.92,558995.393
124,002555.SZ,20221214,17.32,17.57,17.06,17.44,17.45,-0.01,-0.0573,229642.89,397756.421
123,002555.SZ,20221215,17.45,17.51,16.86,17.03,17.44,-0.41,-2.3509,237549.27,406741.787
122,002555.SZ,20221216,16.8,17.09,16.72,16.99,17.03,-0.04,-0.2349,171080.7,289493.875
121,002555.SZ,20221219,17,17.18,16.69,16.74,16.99,-0.25,-1.4715,191462.54,324162.506
120,002555.SZ,20221220,16.72,16.85,16.5,16.62,16.74,-0.12,-0.7168,147057.28,245312.155
119,002555.SZ,20221221,16.65,16.86,16.52,16.65,16.62,0.03,0.1805,96766.64,161176.168
118,002555.SZ,20221222,16.71,17.39,16.7,17.06,16.65,0.41,2.4625,270175.16,461759.345
117,002555.SZ,20221223,17,17.74,16.86,17.57,17.06,0.51,2.9894,384966.67,674797.437
116,002555.SZ,20221226,17.56,17.56,17.2,17.36,17.57,-0.21,-1.1952,196541.01,340715.904
115,002555.SZ,20221227,17.4,17.65,17.15,17.5,17.36,0.14,0.8065,184129.83,321280.697
114,002555.SZ,20221228,17.43,17.69,17.19,17.66,17.5,0.16,0.9143,244535.21,426770.126
113,002555.SZ,20221229,17.85,18.42,17.65,17.65,17.66,-0.01,-0.0566,499879.01,899359.801
112,002555.SZ,20221230,17.65,18.18,17.45,18.1,17.65,0.45,2.5496,345166.97,619690.566
111,002555.SZ,20230103,18.02,18.55,17.89,18.53,18.1,0.43,2.3757,340235.67,623989.007
110,002555.SZ,20230104,18.53,19.34,18.48,19.22,18.53,0.69,3.7237,539034.45,1022937.526
109,002555.SZ,20230105,19.55,20.88,19.43,20.18,19.22,0.96,4.9948,994568.28,2001651.431
108,002555.SZ,20230106,20.18,20.22,19.6,19.79,20.18,-0.39,-1.9326,403322.96,799488.806
107,002555.SZ,20230109,19.69,20.49,19.66,20.32,19.79,0.53,2.6781,462690.74,936458.093
106,002555.SZ,20230110,20.32,20.75,20.16,20.46,20.32,0.14,0.689,293603.49,600108.2
105,002555.SZ,20230111,20.49,20.57,19.96,20,20.46,-0.46,-2.2483,327441.93,661863.642
104,002555.SZ,20230112,20.11,20.2,19.71,19.98,20,-0.02,-0.1,263311.86,526091.767
103,002555.SZ,20230113,20.03,20.09,19.77,20.03,19.98,0.05,0.2503,206386.2,411656.822
102,002555.SZ,20230116,20.11,20.15,19.67,19.83,20.03,-0.2,-0.9985,250986.45,498692.227
101,002555.SZ,20230117,19.88,19.97,19.51,19.68,19.83,-0.15,-0.7564,176498.45,347539.922
100,002555.SZ,20230118,20.3,21.04,20.19,20.61,19.68,0.93,4.7256,727758.84,1501197.45
99,002555.SZ,20230119,20.63,21.26,20.03,21.11,20.61,0.5,2.426,407282.15,851524.656
98,002555.SZ,20230120,21.11,21.4,20.9,21.19,21.11,0.08,0.379,229534.85,485644.351
97,002555.SZ,20230130,21.65,21.65,20.92,20.98,21.19,-0.21,-0.991,288068.38,608846.647
96,002555.SZ,20230131,20.9,21,20.33,20.4,20.98,-0.58,-2.7645,225659.77,463236.731
95,002555.SZ,20230201,20.4,20.69,20.05,20.69,20.4,0.29,1.4216,229500.59,467315.621
94,002555.SZ,20230202,20.69,21.55,20.58,21.23,20.69,0.54,2.61,314408.37,665160.032
93,002555.SZ,20230203,21.19,21.78,21.08,21.61,21.23,0.38,1.7899,281577.87,603428.017
92,002555.SZ,20230206,21.63,22.99,21.45,22.67,21.61,1.06,4.9051,500224.54,1124394.979
91,002555.SZ,20230207,22.61,23.07,22.12,22.5,22.67,-0.17,-0.7499,344987.66,777657.743
90,002555.SZ,20230208,22.46,22.47,21.88,22.08,22.5,-0.42,-1.8667,262556.19,580772.035
89,002555.SZ,20230209,21.99,22.4,21.66,22.32,22.08,0.24,1.087,222375.88,490857.709
88,002555.SZ,20230210,22.34,22.41,21.47,21.69,22.32,-0.63,-2.8226,350413.31,763711.979
87,002555.SZ,20230213,21.78,22.12,21.69,21.77,21.69,0.08,0.3688,244470.97,534105.728
86,002555.SZ,20230214,21.77,22.16,21.46,21.55,21.77,-0.22,-1.0106,157987.18,343173.78
85,002555.SZ,20230215,21.66,22.48,21.38,22.31,21.55,0.76,3.5267,302853.84,669950.266
84,002555.SZ,20230216,22.58,24.29,22.5,23.23,22.31,0.92,4.1237,814247.96,1916752.529
83,002555.SZ,20230217,23.23,23.59,22.28,22.36,23.23,-0.87,-3.7452,343523.61,781661.879
82,002555.SZ,20230220,22.64,24.5,22.63,24.22,22.36,1.86,8.3184,654735.66,1561054.145
81,002555.SZ,20230221,24.1,24.14,23.19,23.4,24.22,-0.82,-3.3856,441861.44,1040266.686
80,002555.SZ,20230222,23.19,23.37,22.6,22.98,23.4,-0.42,-1.7949,308148.76,706834.159
79,002555.SZ,20230223,23.05,23.26,22.53,23.05,22.98,0.07,0.3046,248602.54,573122.334
78,002555.SZ,20230224,23.03,23.15,22.55,22.71,23.05,-0.34,-1.4751,228627.1,519797.645
77,002555.SZ,20230227,22.5,22.92,22.36,22.6,22.71,-0.11,-0.4844,178432.2,404249.216
76,002555.SZ,20230228,22.75,22.86,21.57,21.97,22.6,-0.63,-2.7876,601069.69,1321805.314
75,002555.SZ,20230301,21.93,23.38,21.55,23.01,21.97,1.04,4.7337,555107.61,1257122.32
74,002555.SZ,20230302,23,23.97,22.85,23.84,23.01,0.83,3.6071,374696.89,881066.466
73,002555.SZ,20230303,23.7,24.14,23.18,23.7,23.84,-0.14,-0.5872,250677.92,592402.634
72,002555.SZ,20230306,23.75,23.93,23.29,23.52,23.7,-0.18,-0.7595,175436.49,413416.008
71,002555.SZ,20230307,23.52,23.7,22.48,22.5,23.52,-1.02,-4.3367,292212.84,668595.842
70,002555.SZ,20230308,22.5,23.19,22.32,22.9,22.5,0.4,1.7778,220206.37,501541.598
69,002555.SZ,20230309,22.96,23,22.33,22.59,22.9,-0.31,-1.3537,172546.51,389133.597
68,002555.SZ,20230310,22.18,22.34,21.77,21.83,22.59,-0.76,-3.3643,246181.38,542698.857
67,002555.SZ,20230313,22.05,22.59,21.62,22.53,21.83,0.7,3.2066,252175.67,559121.134
66,002555.SZ,20230314,22.36,22.96,21.85,22.02,22.53,-0.51,-2.2636,179485.83,398750.778
65,002555.SZ,20230315,22.3,22.63,21.62,21.72,22.02,-0.3,-1.3624,163945.4,360990.733
64,002555.SZ,20230316,21.6,22.29,21.25,21.88,21.72,0.16,0.7366,230724.66,504166.31
63,002555.SZ,20230317,22.33,24,22.23,23.8,21.88,1.92,8.7751,609353.32,1427604.286
62,002555.SZ,20230320,25.7,26.14,24.55,24.6,23.8,0.8,3.3613,994840.47,2508797.795
61,002555.SZ,20230321,24.63,25.94,24.61,25.25,24.6,0.65,2.6423,680466.44,1724803.527
60,002555.SZ,20230322,25.27,26.75,24.65,26.64,25.25,1.39,5.505,709623.57,1841690.557
59,002555.SZ,20230323,26.5,27.01,26.1,26.49,26.64,-0.15,-0.5631,519114.89,1377460.682
58,002555.SZ,20230324,26.5,28.45,26.45,28.07,26.49,1.58,5.9645,785563.86,2171093.814
57,002555.SZ,20230327,28.02,29.53,27.4,28.22,28.07,0.15,0.5344,975259.09,2775507.654
56,002555.SZ,20230328,27.74,28.88,27.2,27.28,28.22,-0.94,-3.331,624811.39,1733200.005
55,002555.SZ,20230329,27.2,27.68,26.47,26.92,27.28,-0.36,-1.3196,694763.61,1876018.846
54,002555.SZ,20230330,26.78,27.16,26.1,26.57,26.92,-0.35,-1.3001,397742.55,1060276.568
53,002555.SZ,20230331,26.65,28.5,26.15,28.45,26.57,1.88,7.0756,672596.42,1856355.495
52,002555.SZ,20230403,27.9,31.29,27.88,30.87,28.45,2.42,8.5062,1108429.72,3303089.77
51,002555.SZ,20230404,31,33.2,30.88,31.66,30.87,0.79,2.5591,802535.83,2562385.707
50,002555.SZ,20230406,31,31.37,29.21,29.97,31.66,-1.69,-5.338,690706.33,2085883.267
49,002555.SZ,20230407,30.2,31.61,29.3,31,29.97,1.03,3.4368,696008.35,2123018.854
48,002555.SZ,20230410,30.9,31.12,27.9,27.9,31,-3.1,-10,922460.26,2666538.802
47,002555.SZ,20230411,27.3,28.96,26.89,27.98,27.9,0.08,0.2867,1206375.59,3360645.728
46,002555.SZ,20230412,27.67,29.96,27.3,29.28,27.98,1.3,4.6462,907310.42,2608303.983
45,002555.SZ,20230413,29,30,27.6,27.88,29.28,-1.4,-4.7814,741104.77,2123269.994
44,002555.SZ,20230414,27.33,27.93,26.36,27.33,27.88,-0.55,-1.9727,661782.67,1799481.265
43,002555.SZ,20230417,27.05,27.55,26.52,27.08,27.33,-0.25,-0.9147,555341.76,1501530.616
42,002555.SZ,20230418,26.83,27.57,26.41,26.8,27.08,-0.28,-1.034,574088.26,1548263.491
41,002555.SZ,20230419,26.49,27.76,26.4,26.92,26.8,0.12,0.4478,490597.57,1335638.666
40,002555.SZ,20230420,26.7,29,26.63,28.85,26.92,1.93,7.1694,796153.25,2243806.203
39,002555.SZ,20230421,28.9,29.29,26.38,26.92,28.85,-1.93,-6.6898,916145.99,2540630.336
38,002555.SZ,20230424,27.01,29.61,27.01,29.23,26.92,2.31,8.581,1151093.59,3306621.882
37,002555.SZ,20230425,29,31.5,28.36,30.98,29.23,1.75,5.987,1297143.31,3910296.516
36,002555.SZ,20230426,30.2,31.5,28.52,30.1,30.98,-0.88,-2.8405,941562.39,2809377.229
35,002555.SZ,20230427,29.32,29.51,27.4,27.9,30.1,-2.2,-7.309,715617,2023155.742
34,002555.SZ,20230428,28.8,30.69,28.6,30.69,27.9,2.79,10,474387.4,1439172.116
33,002555.SZ,20230504,33.76,33.76,33.76,33.76,30.69,3.07,10.0033,214349.31,723643.271
32,002555.SZ,20230505,35.4,35.94,34,34.85,33.76,1.09,3.2287,1918725.27,6717061.442
31,002555.SZ,20230508,34.81,34.99,32.2,33.34,34.85,-1.51,-4.3329,1319150.03,4386974.049
30,002555.SZ,20230509,32.4,33.31,30.88,31.19,33.34,-2.15,-6.4487,1187262.18,3795091.453
29,002555.SZ,20230510,30.75,31.89,28.7,29.68,31.19,-1.51,-4.8413,1156625.27,3467642.303
28,002555.SZ,20230511,29.6,31.35,29.29,30.1,29.68,0.42,1.4151,998974.21,3028127.254
27,002555.SZ,20230512,29.86,30.45,28.35,28.5,30.1,-1.6,-5.3156,777445.27,2269642.959
26,002555.SZ,20230515,28.51,28.88,26.9,28,28.5,-0.5,-1.7544,927152.88,2567245.533
25,002555.SZ,20230516,28.38,29.09,27.24,28,28,0,0,857194.17,2412627.143
24,002555.SZ,20230517,27.38,29.2,27.3,28.5,28,0.5,1.7857,858061.91,2437395.416
23,002555.SZ,20230518,28,30.31,28,29.93,28.5,1.43,5.0175,1000996.87,2968153.927
22,002555.SZ,20230519,29.9,30.95,29.45,29.56,29.93,-0.37,-1.2362,740855,2230622.79
21,002555.SZ,20230522,29.55,30.85,28.57,30.27,29.56,0.71,2.4019,1000494.49,2987606.77
20,002555.SZ,20230523,29.81,30.01,28.2,28.75,30.27,-1.52,-5.0215,800471.44,2326059.088
19,002555.SZ,20230524,28.45,29.89,28.03,29.34,28.75,0.59,2.0522,656928.51,1904730.426
18,002555.SZ,20230525,29.35,30.15,27.28,28.06,29.34,-1.28,-4.3626,830233.02,2361199.643
17,002555.SZ,20230526,27.87,28.77,27.33,28.53,28.06,0.47,1.675,564993.82,1596820.718
16,002555.SZ,20230529,28.84,30.5,27.83,29.4,28.53,0.87,3.0494,1039687.54,3047534.038
15,002555.SZ,20230530,28.95,31.65,28.56,31.37,29.4,1.97,6.7007,1145377.46,3489139.216
14,002555.SZ,20230531,31.37,33.18,30.66,32.64,31.37,1.27,4.0485,955794.41,3088262.896
13,002555.SZ,20230601,32.1,33.99,31.54,32.19,32.64,-0.45,-1.3787,854871.93,2792457.463
12,002555.SZ,20230602,32.02,32.26,31.15,31.75,31.74,0.01,0.0315,539954.35,1709026.389
11,002555.SZ,20230605,31.56,33.09,31.23,32.63,31.75,0.88,2.7717,626095.57,2030953.652
10,002555.SZ,20230606,32.71,33.63,31.26,31.4,32.63,-1.23,-3.7695,608992.77,1969003.164
9,002555.SZ,20230607,32,32.2,30.84,31.28,31.4,-0.12,-0.3822,548037.83,1721703.646
8,002555.SZ,20230608,31,31.44,29.9,31.1,31.28,-0.18,-0.5754,520623.41,1596653.339
7,002555.SZ,20230609,31.37,34.21,30.87,34.21,31.1,3.11,10,1000084.03,3300673.104
6,002555.SZ,20230612,33.7,35.34,33.25,34.21,34.21,0,0,841418.22,2880008.832
5,002555.SZ,20230613,34.24,35.37,33.68,34.15,34.21,-0.06,-0.1754,574288.55,1977787.441
4,002555.SZ,20230614,33.87,35.88,33.66,35.09,34.15,0.94,2.7526,627327.84,2188498.517
3,002555.SZ,20230615,34.98,35.18,33.55,34.4,35.09,-0.69,-1.9664,530403.59,1825522.274
2,002555.SZ,20230616,33.8,35.1,33.18,34.68,34.4,0.28,0.814,519410.36,1782701.217
1,002555.SZ,20230619,34.75,37.12,34.3,36.56,34.68,1.88,5.421,708580.92,2541513.107
0,002555.SZ,20230620,36.56,37.97,36.1,36.94,36.56,0.38,1.0394,528348.36,1956855.921
